x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.614
58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,57.64,-45.35,-11.69,R,Frontal-Parietal,3,roi319.png,-21.237,57.427,#FFFB00,0.594
59.19,-32.29,-12.65,R,Frontal-Parietal,3,roi527.png,-8.113,58.705,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.19,-32.29,-12.65,R,Frontal-Parietal,3,roi527.png,-8.113,58.705,#FFFB00
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,47.46,-56.78,16.04,R,Default,1,roi478.png,-35.229,47.674,#ff2700,-0.407
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.416
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.475
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.463
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,-0.439
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.477
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,23.8,-66.46,51.87,R,Frontal-Parietal,3,roi463.png,-48.457,24.466,#FFFB00,0.639
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.563
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,49.98,-58.47,-5.86,R,Frontal-Parietal,3,roi471.png,-34.968,50.075,#FFFB00,0.623
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.613
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.542
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.644
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.677
51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.657
58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.533
58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,0.548
55.85,-19.73,-17.52,R,Frontal-Parietal,3,roi528.png,4.748,55.078,#FFFB00,58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,0.568
36.77,-13.42,-28.93,R,Frontal-Parietal,3,roi549.png,11.622,35.795,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36.77,-13.42,-28.93,R,Frontal-Parietal,3,roi549.png,11.622,35.795,#FFFB00
37.3,-7.56,5.29,R,Frontal-Parietal,3,roi433.png,14.514,36.445,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37.3,-7.56,5.29,R,Frontal-Parietal,3,roi433.png,14.514,36.445,#FFFB00
58.42,-4.91,-18.66,R,Frontal-Parietal,3,roi619.png,19.661,57.339,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.42,-4.91,-18.66,R,Frontal-Parietal,3,roi619.png,19.661,57.339,#FFFB00
25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.389
25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,28.13,-74.86,47.58,R,Frontal-Parietal,3,roi456.png,-56.364,28.935,#FFFB00,0.547
25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.554
25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,4.81,-62.34,56.91,R,Frontal-Parietal,3,roi451.png,-45.184,5.432,#FFFB00,0.591
25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.602
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.467
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.39
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.529
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.567
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.587
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.586
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.623
40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.581
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.446
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.444
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.449
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,-0.467
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.423
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.531
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.601
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.529
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.571
47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,0.59
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.396
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.384
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.421
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.483
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,49.98,-58.47,-5.86,R,Frontal-Parietal,3,roi471.png,-34.968,50.075,#FFFB00,0.539
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.559
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,31.12,-51.36,46.78,R,Frontal-Parietal,3,roi461.png,-32.825,31.443,#FFFB00,0.553
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.542
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.612
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.606
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.554
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,0.557
47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,0.572
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,28.13,-74.86,47.58,R,Frontal-Parietal,3,roi456.png,-56.364,28.935,#FFFB00,0.641
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.566
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,23.8,-66.46,51.87,R,Frontal-Parietal,3,roi463.png,-48.457,24.466,#FFFB00,0.534
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.639
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.538
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.581
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.572
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,57.64,-45.35,-11.69,R,Frontal-Parietal,3,roi319.png,-21.237,57.427,#FFFB00,0.598
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.549
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.541
29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.647
38.45,7.83,33.76,R,Frontal-Parietal,3,roi504.png,27.408,37.481,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.45,7.83,33.76,R,Frontal-Parietal,3,roi504.png,27.408,37.481,#FFFB00
33.57,9.81,-30.17,R,Frontal-Parietal,3,roi531.png,34.801,32.116,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33.57,9.81,-30.17,R,Frontal-Parietal,3,roi531.png,34.801,32.116,#FFFB00
15.92,11.06,59.66,R,Frontal-Parietal,3,roi371.png,27.919,15.072,#FFFB00,4.81,-62.34,56.91,R,Frontal-Parietal,3,roi451.png,-45.184,5.432,#FFFB00,0.564
10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.586
10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.543
10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.564
10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,15.92,11.06,59.66,R,Frontal-Parietal,3,roi371.png,27.919,15.072,#FFFB00,0.639
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.659
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.646
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.586
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.62
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,0.581
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,0.535
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,0.608
29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,0.606
35.07,16.22,2.43,R,Frontal-Parietal,3,roi436.png,38.401,33.714,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.07,16.22,2.43,R,Frontal-Parietal,3,roi436.png,38.401,33.714,#FFFB00
34.56,20.45,-0.31,R,Frontal-Parietal,3,roi437.png,42.84,33.099,#FFFB00,35.07,16.22,2.43,R,Frontal-Parietal,3,roi436.png,38.401,33.714,#FFFB00,0.584
5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.428
5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.549
5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.544
5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.536
5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,0.565
5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,0.545
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,47.46,-56.78,16.04,R,Default,1,roi478.png,-35.229,47.674,#ff2700,-0.385
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.437
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.399
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,6.3,43.43,7.98,R,Default,1,roi594.png,64.426,4.438,#ff2700,-0.387
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.455
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,-0.391
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.499
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,31.12,-51.36,46.78,R,Frontal-Parietal,3,roi461.png,-32.825,31.443,#FFFB00,0.541
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.543
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.631
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.609
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,0.552
44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,0.68
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.624
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.649
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.569
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.63
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,0.563
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.544
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,0.63
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,0.581
39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,0.698
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.38
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.534
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,4.81,-62.34,56.91,R,Frontal-Parietal,3,roi451.png,-45.184,5.432,#FFFB00,0.595
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.556
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.595
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.531
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.587
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.543
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,15.92,11.06,59.66,R,Frontal-Parietal,3,roi371.png,27.919,15.072,#FFFB00,0.637
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,0.629
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,0.591
33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,0.569
46.49,25.12,18.48,R,Frontal-Parietal,3,roi497.png,46.116,45.063,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46.49,25.12,18.48,R,Frontal-Parietal,3,roi497.png,46.116,45.063,#FFFB00
23.41,28.04,-12.73,R,Frontal-Parietal,3,roi518.png,51.241,21.711,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.41,28.04,-12.73,R,Frontal-Parietal,3,roi518.png,51.241,21.711,#FFFB00
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.427
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.448
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,28.13,-74.86,47.58,R,Frontal-Parietal,3,roi456.png,-56.364,28.935,#FFFB00,0.564
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,23.8,-66.46,51.87,R,Frontal-Parietal,3,roi463.png,-48.457,24.466,#FFFB00,0.568
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.666
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,49.98,-58.47,-5.86,R,Frontal-Parietal,3,roi471.png,-34.968,50.075,#FFFB00,0.533
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.616
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.583
41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.585
