key1,x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,key2,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,46,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.563
53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.645
53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,51,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.564
53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.646
54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,24,38.08,-57.12,29.95,R,Ventral-Attention-Language,7,roi480.png,-36.964,38.4,#007d7d,0.57
54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.622
54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,45,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.614
54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,50,57.64,-45.35,-11.69,R,Frontal-Parietal,3,roi319.png,-21.237,57.427,#FFFB00,0.594
55,59.19,-32.29,-12.65,R,Frontal-Parietal,3,roi527.png,-8.113,58.705,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,59.19,-32.29,-12.65,R,Frontal-Parietal,3,roi527.png,-8.113,58.705,#FFFB00
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,2,47.46,-56.78,16.04,R,Default,1,roi478.png,-35.229,47.674,#ff2700,-0.407
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.416
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,8,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.475
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.463
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,22,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,-0.439
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.477
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,40,23.8,-66.46,51.87,R,Frontal-Parietal,3,roi463.png,-48.457,24.466,#FFFB00,0.639
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,41,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.563
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,43,49.98,-58.47,-5.86,R,Frontal-Parietal,3,roi471.png,-34.968,50.075,#FFFB00,0.623
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,44,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.613
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.542
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,51,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.644
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.677
56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.657
57,58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.533
57,58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,0.548
58,55.85,-19.73,-17.52,R,Frontal-Parietal,3,roi528.png,4.748,55.078,#FFFB00,57,58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,0.568
59,36.77,-13.42,-28.93,R,Frontal-Parietal,3,roi549.png,11.622,35.795,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,36.77,-13.42,-28.93,R,Frontal-Parietal,3,roi549.png,11.622,35.795,#FFFB00
60,37.3,-7.56,5.29,R,Frontal-Parietal,3,roi433.png,14.514,36.445,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,37.3,-7.56,5.29,R,Frontal-Parietal,3,roi433.png,14.514,36.445,#FFFB00
61,58.42,-4.91,-18.66,R,Frontal-Parietal,3,roi619.png,19.661,57.339,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,58.42,-4.91,-18.66,R,Frontal-Parietal,3,roi619.png,19.661,57.339,#FFFB00
62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.389
62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,38,28.13,-74.86,47.58,R,Frontal-Parietal,3,roi456.png,-56.364,28.935,#FFFB00,0.547
62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,41,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.554
62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,42,4.81,-62.34,56.91,R,Frontal-Parietal,3,roi451.png,-45.184,5.432,#FFFB00,0.591
62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.602
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,8,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.467
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.39
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,41,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.529
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,46,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.567
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.587
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.586
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.623
63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.581
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.446
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,8,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.444
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.449
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,22,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,-0.467
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.423
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.531
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.601
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.529
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.571
64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,0.59
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.396
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,8,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.384
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.421
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.483
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,43,49.98,-58.47,-5.86,R,Frontal-Parietal,3,roi471.png,-34.968,50.075,#FFFB00,0.539
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,44,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.559
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,48,31.12,-51.36,46.78,R,Frontal-Parietal,3,roi461.png,-32.825,31.443,#FFFB00,0.553
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,51,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.542
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.612
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.606
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.554
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,0.557
65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,0.572
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,38,28.13,-74.86,47.58,R,Frontal-Parietal,3,roi456.png,-56.364,28.935,#FFFB00,0.641
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.566
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,40,23.8,-66.46,51.87,R,Frontal-Parietal,3,roi463.png,-48.457,24.466,#FFFB00,0.534
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,41,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,0.639
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,44,49.7,-58.26,-12.35,R,Frontal-Parietal,3,roi561.png,-34.204,49.746,#FFFB00,0.538
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,46,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.581
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.572
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,50,57.64,-45.35,-11.69,R,Frontal-Parietal,3,roi319.png,-21.237,57.427,#FFFB00,0.598
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.549
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.541
66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.647
67,38.45,7.83,33.76,R,Frontal-Parietal,3,roi504.png,27.408,37.481,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,38.45,7.83,33.76,R,Frontal-Parietal,3,roi504.png,27.408,37.481,#FFFB00
68,33.57,9.81,-30.17,R,Frontal-Parietal,3,roi531.png,34.801,32.116,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,33.57,9.81,-30.17,R,Frontal-Parietal,3,roi531.png,34.801,32.116,#FFFB00
69,15.92,11.06,59.66,R,Frontal-Parietal,3,roi371.png,27.919,15.072,#FFFB00,42,4.81,-62.34,56.91,R,Frontal-Parietal,3,roi451.png,-45.184,5.432,#FFFB00,0.564
70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.586
70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,45,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.543
70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.564
70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,69,15.92,11.06,59.66,R,Frontal-Parietal,3,roi371.png,27.919,15.072,#FFFB00,0.639
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.659
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,45,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.646
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,46,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.586
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.62
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,0.581
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,57,58.72,-26.29,-19.55,R,Frontal-Parietal,3,roi545.png,-1.551,58.066,#FFFB00,0.535
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,0.608
71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,0.606
72,35.07,16.22,2.43,R,Frontal-Parietal,3,roi436.png,38.401,33.714,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,35.07,16.22,2.43,R,Frontal-Parietal,3,roi436.png,38.401,33.714,#FFFB00
73,34.56,20.45,-0.31,R,Frontal-Parietal,3,roi437.png,42.84,33.099,#FFFB00,72,35.07,16.22,2.43,R,Frontal-Parietal,3,roi436.png,38.401,33.714,#FFFB00,0.584
74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,8,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.428
74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.549
74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.544
74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.536
74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,63,40.33,5.78,20.96,R,Frontal-Parietal,3,roi502.png,26.511,39.313,#FFFB00,0.565
74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,0.545
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,2,47.46,-56.78,16.04,R,Default,1,roi478.png,-35.229,47.674,#ff2700,-0.385
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,-0.437
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,8,49.51,-13.25,-13.82,R,Default,1,roi618.png,10.751,48.634,#ff2700,-0.399
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,19,6.3,43.43,7.98,R,Default,1,roi594.png,64.426,4.438,#ff2700,-0.387
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.455
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,22,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,-0.391
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,-0.499
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,48,31.12,-51.36,46.78,R,Frontal-Parietal,3,roi461.png,-32.825,31.443,#FFFB00,0.541
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,51,26.58,-45.26,44.51,R,Frontal-Parietal,3,roi462.png,-26.648,26.764,#FFFB00,0.543
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.631
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,0.609
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,0.552
75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,0.68
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.624
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,45,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.649
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,46,59.53,-54.08,1.91,R,Frontal-Parietal,3,roi474.png,-31.068,59.588,#FFFB00,0.569
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.63
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,54,58.85,-41.04,-2.5,R,Frontal-Parietal,3,roi401.png,-17.713,58.614,#FFFB00,0.563
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.544
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,0.63
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,0.581
76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,0.698
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,-0.38
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,39,39.6,-67.34,43.65,R,Frontal-Parietal,3,roi457.png,-48.296,40.223,#FFFB00,0.534
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,42,4.81,-62.34,56.91,R,Frontal-Parietal,3,roi451.png,-45.184,5.432,#FFFB00,0.595
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,45,42.16,-56.97,47.48,R,Frontal-Parietal,3,roi458.png,-38.244,42.599,#FFFB00,0.556
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,49,44.87,-50.85,37.6,R,Frontal-Parietal,3,roi316.png,-31.239,45.115,#FFFB00,0.595
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,0.531
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,0.587
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,62,25.74,1.33,46.82,R,Frontal-Parietal,3,roi369.png,19.541,24.997,#FFFB00,0.543
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,69,15.92,11.06,59.66,R,Frontal-Parietal,3,roi371.png,27.919,15.072,#FFFB00,0.637
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,70,10.91,15.44,60.22,R,Frontal-Parietal,3,roi372.png,32.129,9.978,#FFFB00,0.629
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,71,29.99,15.87,51.88,R,Frontal-Parietal,3,roi606.png,33.675,28.987,#FFFB00,0.591
77,33.23,23.17,45.25,R,Frontal-Parietal,3,roi607.png,41.586,32.032,#FFFB00,76,39.88,22.59,36.83,R,Frontal-Parietal,3,roi493.png,41.874,38.633,#FFFB00,0.569
